,Date,User,Tweet
914,2022-05-13 06:35:19+00:00,ThaRealBello,See as people plenty just to watch #GodswillAkpabio as he finally declares his intention to run as the president of Nigeria in 2023 https://t.co/gNdJE9Ojha
915,2022-05-13 06:33:02+00:00,handxtend,"I'm sorry to say this but Peter Obi may not become the next president of Nigeria. Don't get me wrong. He's the most qualified and ready. And under normal circumstances, he would win. But Nigeria is not a normal circumstance. 
😔"
916,2022-05-13 06:32:25+00:00,AofficialMax,"Is this how you will be decisive as President of Nigeria? @atiku  Blasphemy: Atiku deletes Facebook, Twitter posts condemning Deborah Yakubu’s killing after fanatics threatened his 2023 ambition 

 https://t.co/TFR29InTxi"
917,2022-05-13 06:31:35+00:00,ipobTamale,"President of Nigeria speaking from #Biafra land.
@CatrionaLaing1 your foolishness have not let you know that forcing the zoo called Nigeria to one will end up destroy things it.

For your information: NO RETREAT NO SURRENDER UNTIL #BIAFRA IS RESTORED.

ENOUGH 

#ReferendumNOW https://t.co/rB8zKzE3Ik"
918,2022-05-13 06:30:53+00:00,AFRICANVOICESI1,"Ex-President of Nigeria, President Jonathan who served as President of Nigeria from 2010 to 2015 under PDP, has accepted the bid to run as a Presidential Aspirant this time, on the ticket of the APC. Mr. Jonathan once a PDP member lost the General Elections in 2015. 

#AVI https://t.co/Ni92vmKtlV"
919,2022-05-13 06:29:37+00:00,forthelovenatur,@SavvyRinu This is the coward and hypocrite that wants to be the President of Nigeria abi? Let's be wise oh! The choice and decision is very easy.
920,2022-05-13 06:27:03+00:00,HiikyaaTor,@GazetteNGR That is the man you want to make president of Nigeria.
921,2022-05-13 06:26:34+00:00,AyemereJnr,"@Ordinary_Her @SavvyRinu If Obi should settle for running mate for atiku. Neither atiku nor obi will ever be president of Nigeria. For Obi that will be end of his political career, Atiku should never get close to the seat of power, if he does you would prefer buhari as your president.🌊🔱"
922,2022-05-13 06:25:31+00:00,2OnlySon,"Watch as senator Godswill Akpabio finally declares his intention to run as the president of Nigeria in 2023
#GodswillAkpabio https://t.co/Q8tARLffnR"
923,2022-05-13 06:24:57+00:00,Engee24,"@OgbeniDipo Atiku that’s pretending , Obasanjor has warned you guys . May heaven never allow such man to become president of Nigeria after this brutal regime of Buhari"
924,2022-05-13 06:24:05+00:00,MOshiomegie,@OgbeniDipo Atiku value his political ambition than the people he want to lead. Atiku should never be president of Nigeria.
925,2022-05-13 06:18:37+00:00,BolaBillion,"@ayemojubar We can practice quota system cum federal character, but, you cannot zone presidency🙄 Nonsense on rampage! Southern leaders had better give their heads a wobble. A Southerner MUST be president of Nigeria in #2023."
926,2022-05-13 06:17:34+00:00,Royalchioma1,"@dino_melaye @dino_melaye don't is missing? This man has tried for year to be the president of Nigeria and it hasn't been working out. Most this position go to a particular group of persons? We need something different, senator, we need  something fresher with proven results. LongliveNigeria"
927,2022-05-13 06:16:31+00:00,mide_oyetola,"Everyone,here is a man who @atiku who wants to become the president of Nigeria.He supports what happened to Deborah yesterday,cos why on earth will he delete this tweet? Shine ya eyes!!
Jihad Somoto Blasphemy Atiku Hausa, they are a the same, don't be deceived. https://t.co/tqQwInfnI6"
928,2022-05-13 06:14:42+00:00,ogokmc,There's actually a conspiracy in Nigeria never to allow an Igbo man or woman be the President of Nigeria. https://t.co/5q6TlXxKIi
929,2022-05-13 06:13:40+00:00,Hon_Lala1,@atiku doesn’t deserve to be president of Nigeria
930,2022-05-13 06:12:06+00:00,AgboJam55411407,@MrOdanz You see why I don’t want Atiku to be President of Nigeria? He is a big hypocrite
931,2022-05-13 06:11:39+00:00,Vajime,"@GazetteNGR So if he can stand for what is right then, he is not fit to be president of Nigeria"
932,2022-05-13 06:11:34+00:00,SeyonLanre,"@AWTambuwal Your Excellency Sir, if you can't get justice for Deborah, then you aren't qualify to be a President of Nigeria that is a circular state. You're a father&amp;U have children too. Monsters shouldn't be on Nigerian campuses. https://t.co/ym9LulgIkb"
933,2022-05-13 06:10:22+00:00,cy2eche,"@CatrionaLaing1 Madam you are now the president of Nigeria who is working for the unity of Nigeria and receiving reports from those who want the unity of Nigeria, right? You are not more representing British people, you are representing terrorist Nigeria government."
934,2022-05-13 06:07:19+00:00,thesportG,@SavvyRinu Agenda must agend.. is he the incumbent president of Nigeria? Your assertion is so clear as daylight. Well done 😄
935,2022-05-13 06:06:47+00:00,O_basslet,"@iykimo @pojugreat Lmaoooo 

Nice deflection. Is Oni not trying to be president of Nigeria? Arewas region included?"
936,2022-05-13 06:06:40+00:00,eljumick,"Someone who's scared of Islamic extremists and potential BH terrorist wants to be the president of Nigeria. 

Oga you're selfish, this shows your 11million votes were bought.

One Nigeria Boko Haram Terrorist Sokoto Christians Atiku"
937,2022-05-13 06:02:31+00:00,repairurideanow,"Dear Atiku,

You will never become the president of Nigeria. @atiku why did u removed this tweet https://t.co/zQHqdn0FJs"
938,2022-05-13 06:00:17+00:00,Tope_soft,Where is the statement from the clown Governor of Sokoto State who wants to be President of Nigeria?
939,2022-05-13 05:57:13+00:00,famonzo01,@Oyinkitana That's what I keep telling people. Atiku ain't fit to become the president of Nigeria.  His antecedents are staring right in our face. We saw how mute he was during endsars and twitter ban. Will a reasonable person still ignore this red flag? He just want power at all cost.
940,2022-05-13 05:50:19+00:00,HarunaNAbdullah,"4/4
With this cowardly act Atiku Abubakar @atiku disqualified himself to become the president of Nigeria. This guy will become a willing slave of the bloodthirsty Wahhabi barbarians of Northern Nigeria.

Shame on you Atiku!

#ElbinawiTweets"
941,2022-05-13 05:49:36+00:00,DaveTorty,"The relationship the Northern Muslim political/religious leaders and most of the ordinary citizens has with you as a non Muslim/Non Northerner is just the oil money that is been shared, if the President of Nigeria has an opportunity to burn you alife as a Non Muslim he will."
942,2022-05-13 05:48:46+00:00,DavidMosesOlofu,"Good morning Gombe @Amanafm98_1 join us on the morning Drive with @DavidMosesOlofu  For #Newspapers #Guest segment with Media  aide to Vice President of Nigeria #Sports with @SPORTDISCIPLE and Friday sensation.

Thank we follow back
Drop a comment.
Good morning https://t.co/uGukMVeRrO"
943,2022-05-13 05:43:21+00:00,MisterJonahh,"And tomorrow he wants to be the president of Nigeria?

Ahhh! Atiku you jones ooo"
944,2022-05-13 05:36:16+00:00,rmd_muruako,"@holuOlumidey And that is the next president of Nigeria. They are all thesame, all na same same. They only show empathy to gather peoples sentiment to be elected."
945,2022-05-13 05:35:36+00:00,Moh_Ahmeen,Ya Allah we pray never test us with @atiku as a president of Nigeria.
946,2022-05-13 05:35:36+00:00,donmikoto,"So @atiku who wants to be president of Nigeria made a post to condemn the murder of a girl in Sokoto by religious extremists. And later deleted the post, Why?? Does deleting it now mean he supports her murder? And you want to lead a multi ethnic and religious Nigeria? 🤣🤣🤣🤣🤣"
947,2022-05-13 05:35:11+00:00,NewMoon41019943,"@s_sussed @atiku This very particular act has shown that Atiku Abubakar can never do well if elected as the president of Nigeria. It means he will be sympathetic to the Muslim killers, just like Buhari his Muslim brother. Infact we want a Christian president in Nigeria 4 now"
948,2022-05-13 05:32:14+00:00,AbdurrazakRt,"@KwankwasoRM We people living with disabilities we shall vote you sir as president of Nigeria in 2023 to improve our security, economic development, social security and improve the life of the people living with disabilities, may Allah protect and guide you sir"
949,2022-05-13 05:29:36+00:00,EzeAyoka,@uzoakuchie @nigeriasbest @atiku @atiku I am hoping that 1Million vote is all you need to become the President of Nigeria. Because the South will remind you of yours actions when the time is right.
950,2022-05-13 05:29:11+00:00,steveobiakor,@NigeriainfoFM #Nigeriainfomcf So Atiku cannot stand tall enough to condemn the gruesome killing of a young student? Yet he wants to be the President of Nigeria. Is this how he wants to unite the country? It is shameful.
951,2022-05-13 05:24:25+00:00,Rufson4,I will never ever vote @atiku as a president or even a councilor and i regreted that I voted him to be the president of Nigeria duaring 2019 general election
952,2022-05-13 05:24:20+00:00,otuegbe2,@HammackMckenna @oguike_ejike A media aid to the president of Nigeria 🇳🇬 Buhari.. divide Nigeria to save lives #BiafraFreedom . https://t.co/fKB8ZqdEIf
953,2022-05-13 05:22:36+00:00,EzobaJames,"@renoomokri What about Atiku that just deleted his CONDOLENCE message to DEBORAH'S Family and the message he sent to the government to bring those involved into law.
That is the person you are rooting for, to become President of Nigeria.
Affliction shall itself again."
954,2022-05-13 05:13:06+00:00,Shizzlemajizzle,If they could make your unifier @atiku delete ordinary tweet that he made... Just know that another Bandit and Herdsman is what you people are Paving way for to become the President of Nigeria. Mana Chukwu ama ekwe!
955,2022-05-13 05:08:34+00:00,Nathanieliorts,"Jesus Christ, @atiku deleted the tweet condemning Deborah killers, so he offended some people with that post and he feel like removing it, @atiku want to be president of Nigeria"
956,2022-05-13 05:08:22+00:00,CyrilifadaO,Atiku Abubakar a northern Muslim has condemned the barbaric killing of Deborah Samuel. But a Christian Pastor and a sitting Vice President of Nigeria is quiet. May God pay Oshinbajo in his own coin of deceit!
957,2022-05-13 05:06:49+00:00,_Saadu_,"@atiku Abubakar will never be the president of Nigeria, Mark this tweet."
958,2022-05-13 05:00:20+00:00,081Tunde,@GazetteNGR He's lost any empathy from me. He's has lost that election. Atiku will never be President of Nigeria.
959,2022-05-13 05:00:01+00:00,TempleOfFortune,@UNWatch @UKinNigeria I know that you don't care but this could be your daughter or even a future president of Nigeria 😭 😭  #EndBadGovernanceInNigeria https://t.co/grvL0vKT9m
960,2022-05-13 04:55:47+00:00,walexlomo,"@AJEnglish He tweets this 👇and later delete it, common are we one Nigeria ? This is a person who want to be come president of Nigeria, definitely him as a president he will support such an act. https://t.co/9FJJZ6ZLST"
961,2022-05-13 04:52:06+00:00,La_mosh1,@AbdulMahmud01 This one wants to be president of Nigeria.
962,2022-05-13 04:44:43+00:00,Chefcookiee,@atiku @OfficialPDPNig You will never be President of Nigeria....for deleting that tweet
963,2022-05-13 04:44:08+00:00,GodspowerAnosi1,The worst mistake Nigerians will make again is to allow a Muslim to be a president of Nigeria in 2023
964,2022-05-13 04:20:30+00:00,Ibrahim44280145,@firstladyship what of the boy killed at school by student at Lagos Prof Yemi osinbanjo in a vice president of Nigeria
965,2022-05-13 04:14:53+00:00,Rutyt41,"@ALIYUYU44507616 @ChibuikeAmaechi @mopyon01 @mc_endy @NwaonuRemigius His name is Chibuike Rotimi Amaechi, is the one and the one for the president of Nigeria"
966,2022-05-13 04:13:45+00:00,kenstine,"Not even a single Christian politician candidate has condemned this. The Obi’s, Osinbajo pastor and co, are all silent. It’s political season. They don’t want to do the hard thing. And you want to be president of nigeria. It’s just starting. You will have it tough"
967,2022-05-13 04:13:36+00:00,HenryUdubra,"@GazetteNGR Atiku will not be president of Nigeria...he is also a bigot, and fundamentalist"
968,2022-05-13 04:01:58+00:00,fredd_lugano,And this is the human that wants to become president of Nigeria? the cowardice oozes profoundly. We can't afford to have these sets of people ruling us. Whatever you do go get your PVC. The South must assume power this time https://t.co/xqd3Cjz5IL
969,2022-05-13 03:58:41+00:00,SeaRaid12,"@jihadwatchRS @DavidNw55767839 Guess what?
Atiku a Northern Muslim (ex vice president of Nigeria) also an intending candidate for the next presidential election deleted his Facebook post after he was threatened for condemning the murder.

Nigeria is on life support

https://t.co/dzFLJPjVUi"
970,2022-05-13 03:42:35+00:00,sunkanmiaji,"I was privileged to meet Asiwaju Bola Ahmed Tinubu sometime in 2007. Since that day, I’ve been praying for God to make Asiwaju the President of Nigeria. As at then, God has given him the wisdom to prepare for this leadership. He already had all he needed to do well documented. https://t.co/FKhtlXplsG"
971,2022-05-13 03:30:03+00:00,fr_ojon,"I BEG THE PRESIDENT OF NIGERIA TO BE SERIOUS IN HIS SPEECHES ON ASUU STRIKE. FOR NOW, HE IS REPEATING WHAT THEY HAVE BEEN SAYING WHILE EDUCATION SUFFERS."
972,2022-05-13 02:35:06+00:00,Sasha03545351,"@DrOlufunmilayo Someone that been contesting to be president of Nigeria,cannot stand on the truth,contested 5 times going on to the 6th time cannot stand his ground, what a Shame 😳,tomorrow he will come out shouting unity,one Nigeria all fake 🤥🤡"
973,2022-05-13 02:33:22+00:00,BobbyRosso,@MobilePunch @GodwinIEmefiele u will and can never become the president of Nigeria.
974,2022-05-13 02:29:28+00:00,SethMarkus2,"@atiku @OfficialPDPNig His Excellency. I wish you good luck in your ambition to be president of Nigeria. One thing I beg of you is to give me the printing of any of your campaign materials e.g, posters, T-shirts and any other thing. The economy is not friendly at all."
975,2022-05-13 02:20:39+00:00,GhostofOkello,"@CKHyppolite If I am president of Nigeria, I would ban all Islamic school's, ban religious studies( Christian &amp; Islam) in secular schools only ATR's must be taught, abolish Sharia, ban hijab, issue a decree only those 40 years &amp; above can attend churches/mosques, ban Qur'an, Bible from......."
976,2022-05-13 02:16:15+00:00,OkoliDibo,@Real_AmakaIke That white engine  is the de facto president of Nigeria
977,2022-05-13 01:56:07+00:00,Sayfriyoo,"Just finished my midnight prayers for today . 

Don’t worry God as answered our prayers. #peterobi is the next president of Nigeria #2023Elections ✅"
978,2022-05-13 01:21:58+00:00,kwenguy,"@khanofkhans11_ In Nigeria, we don't read. God! I am terrible!
This is the same Sanusi I once wished was the president of Nigeria. 

SMH for me.

But honestly, his views appears to have changed though.

But if you do crime, you do the time."
979,2022-05-13 01:14:18+00:00,HenryMeshach1,"@atiku @OfficialPDPNig I can never be a brother to a fulanis carlifeth..we share nothing in common..we can never be one,
Let Biafra 🇲🇼 Go
And you can be president of Nigeria on which you have been dreaming of..
Let Biafra go
To save life
Free mazi nnamdi kanu
Free Biafra 🇲🇼"
980,2022-05-13 01:12:59+00:00,lanrerasheedbl1,"If south easterners can't stop talking about biafra 

There will always be groups like MASSOB and IPOB 

Every time the Igbo elite do not accept whoever becomes president of Nigeria

The key word to incite the people against the government of the day is BIAFRA"
981,2022-05-13 01:12:23+00:00,balledechocolat,"@mayamatamaya @This_is_ShaunO @vintageredss You guys are actually so weird. It’s no secret that Barca and Madrid are the two biggest clubs in the world, ask any non-United fan.

And boohoo, I’m so sad you don’t watch Barcelona because you are the president of Nigeria and everyone really cares about what you watch."
982,2022-05-13 01:03:38+00:00,BossBig43268344,@simon_ekpa @CatrionaLaing1 She is the president of Nigeria
983,2022-05-13 01:00:33+00:00,_TheNewMind,He deleted this. This coward wants to be the President of Nigeria. https://t.co/lwqPgSXNlQ
984,2022-05-13 00:43:27+00:00,nathanemmanuel3,@AWTambuwal is this all you can do? I guess you're such an extremist that's just trying to play the fade away game is okay. You will and can never be a president of Nigeria. Thank God your true nature we're seeing. What do you mean by investigation? When pictures https://t.co/IXMlEoM1lU
985,2022-05-13 00:43:00+00:00,s_bendel,"@GazetteNGR Na this aboki wan be president of Nigeria, Southerners make una shine your eyes."
986,2022-05-13 00:41:14+00:00,lanrerasheedbl1,"After all the conspiracy

Fake news 

Lies and all the drama 

Na @officialABAT go still be next president of Nigeria"
987,2022-05-13 00:37:32+00:00,LadyRoza_001,"If I was the president of Nigeria, Erecting a statue of Davido in every airport in Nigeria would not be bad. This Man is so good musically. A national treasure. Stand Strong will pave way for this generation of artistes."
988,2022-05-13 00:36:46+00:00,pirowbanks,Atiku no rate us at all.. The weyrey dey disguise 🤡 he will never become the president of Nigeria 🙏 https://t.co/51AZD8yT7J
989,2022-05-13 00:14:03+00:00,Jumovs,@adamugarba Dey speak English!! And you wan become president of Nigeria LOL
990,2022-05-13 00:09:54+00:00,tunepas,"@ptb4president @T_Bakare Personally, I have no doubt in me that Pastor Bakare would be an exemplary, upright and credible  president of Nigeria.

The 1st issue is are Nigerians truly ready to make that positive change towards having a better Nigeria? The 2nd is will our fraudulent politicians allow him?"
991,2022-05-13 00:08:07+00:00,sankagesama,@asemota And he wants to be president of Nigeria.
992,2022-05-12 23:58:47+00:00,Olumes58,"For the record this is the aide to the President of Nigeria
Useless animal https://t.co/9KYnemsDWY"
993,2022-05-12 23:50:51+00:00,Rhhyderr,It's he a good leader to be chosen as next president of Nigeria https://t.co/wIjFh1zvWZ
994,2022-05-12 23:50:37+00:00,IdrisYahayaalk6,"@atiku Allah yatemaki waziri
Future president of Nigeria"
995,2022-05-12 23:50:26+00:00,obasipetersmith,@atiku you chose religion over lending a voice for evil the moment you deleted this tweet. You will never be President of Nigeria. https://t.co/ptUEDnpU07
996,2022-05-12 23:42:09+00:00,djskappy,"God almighty, help whoever will be the president of Nigeria and government officials of each parastatal  to reform this country, We need real help for ourselves' sake.

Deborah| #ReformNigeria | Religion | #HumanityFirst | Muhammad | Muslims| Christians| Lord Lugard | Islam"
